lon,lat,depth,date,var,value
15.34013737971768,78.82103097697227,-0.06389514356851578,2016,YearlyPAR0m,32.39214324951172
15.342368324232716,78.82103097697227,-0.13648098707199097,2016,YearlyPAR0m,32.44570541381836
15.344599268747752,78.82103097697227,-0.21629241108894348,2016,YearlyPAR0m,32.499263763427734
15.411527604198833,78.82103097697227,-5.510514259338379,2016,YearlyPAR0m,31.759658813476562
15.413758548713869,78.82103097697227,-6.6406331062316895,2016,YearlyPAR0m,31.472612380981445
15.34013737971768,78.82058274651959,-0.09292667359113693,2016,YearlyPAR0m,32.48579406738281
15.342368324232716,78.82058274651959,-0.2228584587574005,2016,YearlyPAR0m,32.5176887512207
15.344599268747752,78.82058274651959,-0.334536075592041,2016,YearlyPAR0m,32.549583435058594
15.411527604198833,78.82058274651959,-7.279872894287109,2016,YearlyPAR0m,31.92744255065918
15.413758548713869,78.82058274651959,-8.248905181884766,2016,YearlyPAR0m,31.643810272216797
15.34013737971768,78.82013451606691,-0.4349629878997803,2016,YearlyPAR0m,32.579444885253906
15.342368324232716,78.82013451606691,-0.5719991326332092,2016,YearlyPAR0m,32.58967590332031
15.344599268747752,78.82013451606691,-0.6379392147064209,2016,YearlyPAR0m,32.59990310668945
15.411527604198833,78.82013451606691,-9.528169631958008,2016,YearlyPAR0m,32.0952262878418
15.413758548713869,78.82013451606691,-9.966375350952148,2016,YearlyPAR0m,31.815006256103516
15.465070272559696,78.7596234049558,0,2019,YearlyPAR0m,30.320358276367188
15.467301217074732,78.7596234049558,0,2019,YearlyPAR0m,31.09549331665039
15.469532161589768,78.7596234049558,0,2019,YearlyPAR0m,31.870628356933594
15.465070272559696,78.75917517450313,-1.7661033780314028e-5,2019,YearlyPAR0m,30.22065544128418
15.467301217074732,78.75917517450313,-2.7198143652640283e-4,2019,YearlyPAR0m,31.025476455688477
15.469532161589768,78.75917517450313,-5.26299059856683e-4,2019,YearlyPAR0m,31.830299377441406
15.465070272559696,78.75872694405045,-9.016441617859527e-5,2019,YearlyPAR0m,30.12095069885254
15.467301217074732,78.75872694405045,-3.444950270932168e-4,2019,YearlyPAR0m,30.955461502075195
15.469532161589768,78.75872694405045,-5.988228949718177e-4,2019,YearlyPAR0m,31.78997230529785
15.465070272559696,78.75827871359778,-1.6266785678453743e-4,2019,YearlyPAR0m,30.02124786376953
15.467301217074732,78.75827871359778,-4.170086467638612e-4,2019,YearlyPAR0m,30.885446548461914
15.469532161589768,78.75827871359778,-6.713467300869524e-4,2019,YearlyPAR0m,31.749643325805664
15.467301217074732,78.7578304831451,-4.89522353745997e-4,2019,YearlyPAR0m,30.815431594848633
15.469532161589768,78.7578304831451,-7.438706234097481e-4,2019,YearlyPAR0m,31.70931625366211
15.467301217074732,78.75738225269242,-5.224348860792816e-4,2019,YearlyPAR0m,30.74541473388672
15.469532161589768,78.75738225269242,-8.036706130951643e-4,2019,YearlyPAR0m,31.668987274169922
15.467301217074732,78.75693402223975,-4.602023109328002e-4,2019,YearlyPAR0m,30.675399780273438
15.469532161589768,78.75693402223975,-6.934622651897371e-4,2019,YearlyPAR0m,31.628660202026367
15.467301217074732,78.75648579178707,-3.6834084312431514e-4,2019,YearlyPAR0m,30.605382919311523
15.469532161589768,78.75648579178707,-5.536211538128555e-4,2019,YearlyPAR0m,31.58833122253418
15.467301217074732,78.7560375613344,-2.4685042444616556e-4,2019,YearlyPAR0m,30.535367965698242
15.469532161589768,78.7560375613344,-3.8414719165302813e-4,2019,YearlyPAR0m,31.548004150390625
15.467301217074732,78.75558933088172,-1.1980912677245215e-4,2019,YearlyPAR0m,30.46535301208496
15.469532161589768,78.75558933088172,-1.8871236534323543e-4,2019,YearlyPAR0m,31.507675170898438
15.467301217074732,78.75514110042906,-9.759250679053366e-5,2019,YearlyPAR0m,30.395336151123047
15.469532161589768,78.75514110042906,-1.5914284449536353e-4,2019,YearlyPAR0m,31.467348098754883
15.467301217074732,78.75469286997638,-7.029183325357735e-5,2019,YearlyPAR0m,30.325321197509766
15.469532161589768,78.75469286997638,-1.3054626469966024e-4,2019,YearlyPAR0m,31.427019119262695
15.467301217074732,78.7542446395237,-3.79070988856256e-5,2019,YearlyPAR0m,30.255306243896484
15.469532161589768,78.7542446395237,-8.446622814517468e-5,2019,YearlyPAR0m,31.38669204711914
15.467301217074732,78.75379640907103,-4.825393489227281e-7,2019,YearlyPAR0m,30.185291290283203
15.469532161589768,78.75379640907103,-2.0902707547065802e-5,2019,YearlyPAR0m,31.346363067626953
15.467301217074732,78.75334817861835,0,2019,YearlyPAR0m,30.11527442932129
15.469532161589768,78.75334817861835,0,2019,YearlyPAR0m,31.306034088134766
15.467301217074732,78.75289994816568,0,2019,YearlyPAR0m,30.045259475708008
15.469532161589768,78.75289994816568,0,2019,YearlyPAR0m,31.26570701599121
15.469532161589768,78.752451717713,0,2019,YearlyPAR0m,31.225378036499023
15.469532161589768,78.75200348726032,0,2019,YearlyPAR0m,31.18505096435547
15.469532161589768,78.75155525680765,0,2019,YearlyPAR0m,31.14472198486328
15.471763106104804,78.75155525680765,0,2017,YearlyPAR0m,30.060291290283203
15.469532161589768,78.75110702635497,0,2019,YearlyPAR0m,31.104394912719727
15.471763106104804,78.75110702635497,0,2017,YearlyPAR0m,30.52246856689453
15.469532161589768,78.7506587959023,0,2019,YearlyPAR0m,31.06406593322754
15.471763106104804,78.7506587959023,0,2017,YearlyPAR0m,30.984643936157227
15.469532161589768,78.75021056544962,0,2019,YearlyPAR0m,31.023738861083984
