lon,lat,depth,date,var,value
-22.07765006739371,74.58245022505659,-12.959251403808594,2017,YearlyPAR0m,35.42584228515625
-22.074380508266216,74.58245022505659,-41.42601776123047,2006,YearlyPAR0m,32.360294342041016
-22.074380508266216,74.58245022505659,-41.42601776123047,2017,YearlyPAR0m,35.316429138183594
-22.07111094913872,74.58245022505659,-79.13886260986328,2006,YearlyPAR0m,32.382694244384766
-22.07111094913872,74.58245022505659,-79.13886260986328,2017,YearlyPAR0m,35.2070198059082
-22.074380508266216,74.58155022019065,-20.224971771240234,2006,YearlyPAR0m,32.366329193115234
-22.074380508266216,74.58155022019065,-20.224971771240234,2017,YearlyPAR0m,35.335567474365234
-22.07111094913872,74.58155022019065,-58.464359283447266,2006,YearlyPAR0m,32.3920783996582
-22.07111094913872,74.58155022019065,-58.464359283447266,2017,YearlyPAR0m,35.21464157104492
-21.910902551891493,74.49964977739045,-17.307100296020508,2018,YearlyPAR0m,33.64466094970703
-21.907632992764,74.49964977739045,-45.26225280761719,2010,YearlyPAR0m,30.904245376586914
-21.907632992764,74.49964977739045,-45.26225280761719,2013,YearlyPAR0m,35.33336639404297
-21.904363433636505,74.49964977739045,-72.413787841796875,2010,YearlyPAR0m,31.06325340270996
-21.904363433636505,74.49964977739045,-72.413787841796875,2013,YearlyPAR0m,35.24559020996094
-21.90109387450901,74.49964977739045,-98.63642883300781,2010,YearlyPAR0m,31.222259521484375
-21.90109387450901,74.49964977739045,-98.63642883300781,2013,YearlyPAR0m,35.157814025878906
-21.910902551891493,74.4987497725245,-14.430651664733887,2018,YearlyPAR0m,33.62396240234375
-21.907632992764,74.4987497725245,-38.89675521850586,2010,YearlyPAR0m,30.893396377563477
-21.907632992764,74.4987497725245,-38.89675521850586,2013,YearlyPAR0m,35.341251373291016
-21.904363433636505,74.4987497725245,-64.7094497680664,2010,YearlyPAR0m,31.05038070678711
-21.904363433636505,74.4987497725245,-64.7094497680664,2013,YearlyPAR0m,35.25187683105469
-21.90109387450901,74.4987497725245,-90.96834564208984,2010,YearlyPAR0m,31.207366943359375
-21.90109387450901,74.4987497725245,-90.96834564208984,2013,YearlyPAR0m,35.162506103515625
-21.910902551891493,74.49784976765856,-11.864239692687988,2018,YearlyPAR0m,33.60326385498047
-21.907632992764,74.49784976765856,-34.43460464477539,2010,YearlyPAR0m,30.882545471191406
-21.907632992764,74.49784976765856,-34.43460464477539,2013,YearlyPAR0m,35.34913635253906
-21.904363433636505,74.49784976765856,-59.473323822021484,2010,YearlyPAR0m,31.03750991821289
-21.904363433636505,74.49784976765856,-59.473323822021484,2013,YearlyPAR0m,35.2581672668457
-21.90109387450901,74.49784976765856,-84.255523681640625,2010,YearlyPAR0m,31.192474365234375
-21.90109387450901,74.49784976765856,-84.255523681640625,2013,YearlyPAR0m,35.16719436645508
-21.910902551891493,74.49694976279262,-9.302480697631836,2011,YearlyPAR0m,30.109207153320312
-21.910902551891493,74.49694976279262,-9.302480697631836,2018,YearlyPAR0m,33.58256530761719
-21.907632992764,74.49694976279262,-33.12144470214844,2010,YearlyPAR0m,30.871694564819336
-21.907632992764,74.49694976279262,-33.12144470214844,2013,YearlyPAR0m,35.35702133178711
-21.904363433636505,74.49694976279262,-59.59553909301758,2010,YearlyPAR0m,31.024639129638672
-21.904363433636505,74.49694976279262,-59.59553909301758,2013,YearlyPAR0m,35.26445388793945
-21.90109387450901,74.49694976279262,-81.90067291259766,2010,YearlyPAR0m,31.177581787109375
-21.90109387450901,74.49694976279262,-81.90067291259766,2013,YearlyPAR0m,35.1718864440918
-21.910902551891493,74.4960497579267,-7.301867485046387,2011,YearlyPAR0m,30.650619506835938
-21.910902551891493,74.4960497579267,-7.301867485046387,2018,YearlyPAR0m,33.561866760253906
-21.907632992764,74.4960497579267,-30.064891815185547,2010,YearlyPAR0m,30.8608455657959
-21.907632992764,74.4960497579267,-30.064891815185547,2013,YearlyPAR0m,35.364906311035156
-21.904363433636505,74.4960497579267,-58.62533187866211,2010,YearlyPAR0m,31.01176643371582
-21.904363433636505,74.4960497579267,-58.62533187866211,2013,YearlyPAR0m,35.2707405090332
-21.90109387450901,74.4960497579267,-83.61357879638672,2010,YearlyPAR0m,31.162689208984375
-21.90109387450901,74.4960497579267,-83.61357879638672,2013,YearlyPAR0m,35.17657470703125
-21.910902551891493,74.49514975306076,-6.754052639007568,2011,YearlyPAR0m,31.192031860351562
-21.910902551891493,74.49514975306076,-6.754052639007568,2018,YearlyPAR0m,33.541168212890625
-21.907632992764,74.49514975306076,-29.79254722595215,2010,YearlyPAR0m,30.849994659423828
-21.907632992764,74.49514975306076,-29.79254722595215,2013,YearlyPAR0m,35.3727912902832
-21.904363433636505,74.49514975306076,-59.40854263305664,2010,YearlyPAR0m,30.9988956451416
-21.904363433636505,74.49514975306076,-59.40854263305664,2013,YearlyPAR0m,35.27703094482422
-21.90109387450901,74.49514975306076,-84.59523010253906,2010,YearlyPAR0m,31.147796630859375
-21.90109387450901,74.49514975306076,-84.59523010253906,2013,YearlyPAR0m,35.18126678466797
-21.910902551891493,74.49424974819482,-5.387653350830078,2010,YearlyPAR0m,30.717653274536133
-21.910902551891493,74.49424974819482,-5.387653350830078,2013,YearlyPAR0m,34.031715393066406
-21.907632992764,74.49424974819482,-25.518156051635742,2010,YearlyPAR0m,30.83914566040039
-21.907632992764,74.49424974819482,-25.518156051635742,2013,YearlyPAR0m,35.38067626953125
-21.904363433636505,74.49424974819482,-54.647071838378906,2010,YearlyPAR0m,30.986024856567383
-21.904363433636505,74.49424974819482,-54.647071838378906,2013,YearlyPAR0m,35.28331756591797
-21.90109387450901,74.49424974819482,-82.55536651611328,2010,YearlyPAR0m,31.132904052734375
-21.90109387450901,74.49424974819482,-82.55536651611328,2013,YearlyPAR0m,35.18595886230469
-21.897824315381516,74.49424974819482,-110.78309631347656,2010,YearlyPAR0m,31.207996368408203
-21.897824315381516,74.49424974819482,-110.78309631347656,2013,YearlyPAR0m,35.20014572143555
-21.910902551891493,74.49334974332889,-3.3192033767700195,2010,YearlyPAR0m,30.710229873657227
-21.910902551891493,74.49334974332889,-3.3192033767700195,2013,YearlyPAR0m,34.02941131591797
-21.907632992764,74.49334974332889,-20.143230438232422,2010,YearlyPAR0m,30.82829475402832
-21.907632992764,74.49334974332889,-20.143230438232422,2013,YearlyPAR0m,35.3885612487793
-21.904363433636505,74.49334974332889,-48.98849105834961,2010,YearlyPAR0m,30.97315216064453
-21.904363433636505,74.49334974332889,-48.98849105834961,2013,YearlyPAR0m,35.28960418701172
-21.90109387450901,74.49334974332889,-78.730499267578125,2010,YearlyPAR0m,31.118011474609375
-21.90109387450901,74.49334974332889,-78.730499267578125,2013,YearlyPAR0m,35.19064712524414
-21.897824315381516,74.49334974332889,-107.76840209960938,2010,YearlyPAR0m,31.190505981445312
-21.897824315381516,74.49334974332889,-107.76840209960938,2013,YearlyPAR0m,35.20339584350586
-21.910902551891493,74.49244973846295,-0.8235023617744446,2010,YearlyPAR0m,30.702804565429688
-21.910902551891493,74.49244973846295,-0.8235023617744446,2013,YearlyPAR0m,34.02710723876953
-21.907632992764,74.49244973846295,-14.444483757019043,2010,YearlyPAR0m,30.817445755004883
-21.907632992764,74.49244973846295,-14.444483757019043,2013,YearlyPAR0m,35.396446228027344
-21.904363433636505,74.49244973846295,-44.70697021484375,2010,YearlyPAR0m,30.960281372070312
-21.904363433636505,74.49244973846295,-44.70697021484375,2013,YearlyPAR0m,35.295894622802734
-21.90109387450901,74.49244973846295,-74.47367858886719,2010,YearlyPAR0m,31.103118896484375
-21.90109387450901,74.49244973846295,-74.47367858886719,2013,YearlyPAR0m,35.19533920288086
-21.897824315381516,74.49244973846295,-96.58199310302734,2010,YearlyPAR0m,31.173015594482422
-21.897824315381516,74.49244973846295,-96.58199310302734,2013,YearlyPAR0m,35.20664978027344
-21.907632992764,74.49154973359701,-11.767489433288574,2010,YearlyPAR0m,30.806594848632812
-21.907632992764,74.49154973359701,-11.767489433288574,2013,YearlyPAR0m,35.404335021972656
-21.904363433636505,74.49154973359701,-37.607364654541016,2010,YearlyPAR0m,30.947410583496094
-21.904363433636505,74.49154973359701,-37.607364654541016,2013,YearlyPAR0m,35.302181243896484
-21.90109387450901,74.49154973359701,-61.274417877197266,2010,YearlyPAR0m,31.088224411010742
-21.90109387450901,74.49154973359701,-61.274417877197266,2013,YearlyPAR0m,35.20003128051758
-21.897824315381516,74.49154973359701,-84.272491455078125,2010,YearlyPAR0m,31.15552520751953
-21.897824315381516,74.49154973359701,-84.272491455078125,2013,YearlyPAR0m,35.20989990234375
-21.907632992764,74.49064972873107,-6.860202789306641,2010,YearlyPAR0m,30.795743942260742
-21.907632992764,74.49064972873107,-6.860202789306641,2013,YearlyPAR0m,35.4122200012207
-21.904363433636505,74.49064972873107,-25.776611328125,2010,YearlyPAR0m,30.934537887573242
-21.904363433636505,74.49064972873107,-25.776611328125,2013,YearlyPAR0m,35.3084716796875
-21.90109387450901,74.49064972873107,-50.699432373046875,2010,YearlyPAR0m,31.073331832885742
-21.90109387450901,74.49064972873107,-50.699432373046875,2013,YearlyPAR0m,35.20471954345703
-21.897824315381516,74.49064972873107,-77.47557830810547,2010,YearlyPAR0m,31.13803482055664
-21.897824315381516,74.49064972873107,-77.47557830810547,2013,YearlyPAR0m,35.21315383911133
-21.888015637999032,74.48974972386515,-129.83526611328125,2013,YearlyPAR0m,32.91776657104492
-21.888015637999032,74.4888497189992,-128.15956115722656,2013,YearlyPAR0m,33.077674865722656
-21.888015637999032,74.48794971413326,-127.84353637695312,2013,YearlyPAR0m,33.23758316040039
-21.884746078871537,74.48794971413326,-127.0891342163086,2013,YearlyPAR0m,30.28772735595703
-21.888015637999032,74.48704970926732,-124.40189361572266,2013,YearlyPAR0m,33.397491455078125
-21.884746078871537,74.48704970926732,-123.81155395507812,2013,YearlyPAR0m,30.790189743041992
-21.888015637999032,74.4861497044014,-117.1104507446289,2008,YearlyPAR0m,30.32624626159668
-21.888015637999032,74.4861497044014,-117.1104507446289,2013,YearlyPAR0m,33.557395935058594
-21.884746078871537,74.4861497044014,-117.6768798828125,2008,YearlyPAR0m,30.33159828186035
-21.884746078871537,74.4861497044014,-117.6768798828125,2013,YearlyPAR0m,31.292654037475586
-21.881476519744044,74.4861497044014,-128.31959533691406,2008,YearlyPAR0m,30.336950302124023
-21.888015637999032,74.48524969953546,-110.34404754638672,2008,YearlyPAR0m,31.083406448364258
-21.888015637999032,74.48524969953546,-110.34404754638672,2013,YearlyPAR0m,33.71730422973633
-21.884746078871537,74.48524969953546,-115.65533447265625,2008,YearlyPAR0m,31.05556869506836
-21.884746078871537,74.48524969953546,-115.65533447265625,2013,YearlyPAR0m,31.79511833190918
-21.881476519744044,74.48524969953546,-124.69526672363281,2008,YearlyPAR0m,31.027732849121094
-21.884746078871537,74.48434969466952,-111.95201110839844,2008,YearlyPAR0m,31.779541015625
-21.884746078871537,74.48434969466952,-111.95201110839844,2013,YearlyPAR0m,32.29758071899414
-21.881476519744044,74.48434969466952,-113.70671081542969,2008,YearlyPAR0m,31.718515396118164
-21.881476519744044,74.48434969466952,-113.70671081542969,2013,YearlyPAR0m,30.664371490478516
-21.87820696061655,74.48434969466952,-122.042724609375,2008,YearlyPAR0m,32.56768035888672
-21.87820696061655,74.48434969466952,-122.042724609375,2011,YearlyPAR0m,31.839353561401367
-21.884746078871537,74.48344968980358,-96.167327880859375,2008,YearlyPAR0m,32.50351333618164
-21.884746078871537,74.48344968980358,-96.167327880859375,2013,YearlyPAR0m,32.800045013427734
-21.881476519744044,74.48344968980358,-98.47888946533203,2008,YearlyPAR0m,32.409297943115234
-21.881476519744044,74.48344968980358,-98.47888946533203,2013,YearlyPAR0m,31.50177764892578
-21.87820696061655,74.48344968980358,-107.9173812866211,2008,YearlyPAR0m,33.195838928222656
-21.87820696061655,74.48344968980358,-107.9173812866211,2011,YearlyPAR0m,32.69874572753906
-21.884746078871537,74.48254968493765,-78.94526672363281,2008,YearlyPAR0m,33.22748565673828
-21.884746078871537,74.48254968493765,-78.94526672363281,2013,YearlyPAR0m,33.30250930786133
-21.881476519744044,74.48254968493765,-87.5034408569336,2008,YearlyPAR0m,33.10007858276367
-21.881476519744044,74.48254968493765,-87.5034408569336,2013,YearlyPAR0m,32.33918380737305
-21.87820696061655,74.48254968493765,-97.00749206542969,2008,YearlyPAR0m,33.82399368286133
-21.87820696061655,74.48254968493765,-97.00749206542969,2011,YearlyPAR0m,33.558135986328125
-21.87820696061655,74.48254968493765,-97.00749206542969,2013,YearlyPAR0m,30.697975158691406
-21.884746078871537,74.48164968007171,-66.66814422607422,2008,YearlyPAR0m,33.95145797729492
-21.884746078871537,74.48164968007171,-66.66814422607422,2013,YearlyPAR0m,33.80497360229492
-21.881476519744044,74.48164968007171,-77.60154724121094,2008,YearlyPAR0m,33.790863037109375
-21.881476519744044,74.48164968007171,-77.60154724121094,2013,YearlyPAR0m,33.17658996582031
-21.87820696061655,74.48164968007171,-89.04048156738281,2008,YearlyPAR0m,34.452152252197266
-21.87820696061655,74.48164968007171,-89.04048156738281,2011,YearlyPAR0m,34.41753005981445
-21.87820696061655,74.48164968007171,-89.04048156738281,2013,YearlyPAR0m,31.50935935974121
-21.884746078871537,74.48074967520577,-57.510982513427734,2008,YearlyPAR0m,34.67543029785156
-21.884746078871537,74.48074967520577,-57.510982513427734,2013,YearlyPAR0m,34.307437896728516
-21.881476519744044,74.48074967520577,-68.504364013671875,2008,YearlyPAR0m,34.48164367675781
-21.881476519744044,74.48074967520577,-68.504364013671875,2013,YearlyPAR0m,34.01399612426758
-21.87820696061655,74.48074967520577,-81.07755279541016,2008,YearlyPAR0m,35.0803108215332
-21.87820696061655,74.48074967520577,-81.07755279541016,2011,YearlyPAR0m,35.276920318603516
-21.87820696061655,74.48074967520577,-81.07755279541016,2013,YearlyPAR0m,32.320743560791016
-21.868398283234065,74.47984967033985,-110.42256164550781,2004,YearlyPAR0m,33.419952392578125
-21.868398283234065,74.47984967033985,-110.42256164550781,2009,YearlyPAR0m,31.996875762939453
-21.865128724106572,74.47984967033985,-111.87796020507812,2004,YearlyPAR0m,33.55571746826172
-21.865128724106572,74.47984967033985,-111.87796020507812,2019,YearlyPAR0m,30.92327880859375
-21.861859164979077,74.47984967033985,-104.61019897460938,2019,YearlyPAR0m,32.49156188964844
-21.868398283234065,74.4789496654739,-102.9933090209961,2004,YearlyPAR0m,33.7077522277832
-21.868398283234065,74.4789496654739,-102.9933090209961,2009,YearlyPAR0m,32.11495590209961
-21.868398283234065,74.4789496654739,-102.9933090209961,2019,YearlyPAR0m,30.06317901611328
-21.865128724106572,74.4789496654739,-109.40797424316406,2004,YearlyPAR0m,33.8135986328125
-21.865128724106572,74.4789496654739,-109.40797424316406,2019,YearlyPAR0m,31.461956024169922
-21.861859164979077,74.4789496654739,-106.64337158203125,2019,YearlyPAR0m,32.86073684692383
-21.868398283234065,74.47804966060797,-98.73100280761719,2004,YearlyPAR0m,33.995548248291016
-21.868398283234065,74.47804966060797,-98.73100280761719,2009,YearlyPAR0m,32.233036041259766
-21.868398283234065,74.47804966060797,-98.73100280761719,2019,YearlyPAR0m,30.7713623046875
-21.865128724106572,74.47804966060797,-106.18617248535156,2004,YearlyPAR0m,34.071475982666016
-21.865128724106572,74.47804966060797,-106.18617248535156,2019,YearlyPAR0m,32.000633239746094
-21.861859164979077,74.47804966060797,-105.11894226074219,2019,YearlyPAR0m,33.22990798950195
-21.868398283234065,74.47714965574202,-98.17976379394531,2004,YearlyPAR0m,34.283348083496094
-21.868398283234065,74.47714965574202,-98.17976379394531,2009,YearlyPAR0m,32.35111618041992
-21.868398283234065,74.47714965574202,-98.17976379394531,2019,YearlyPAR0m,31.47954559326172
-21.865128724106572,74.47714965574202,-102.87432861328125,2004,YearlyPAR0m,34.3293571472168
-21.865128724106572,74.47714965574202,-102.87432861328125,2019,YearlyPAR0m,32.53931427001953
-21.861859164979077,74.47714965574202,-102.48005676269531,2019,YearlyPAR0m,33.59907913208008
-21.868398283234065,74.47534964601016,-93.22746276855469,2004,YearlyPAR0m,34.85894775390625
-21.868398283234065,74.47534964601016,-93.22746276855469,2009,YearlyPAR0m,32.587276458740234
-21.868398283234065,74.47534964601016,-93.22746276855469,2019,YearlyPAR0m,32.895912170410156
-21.865128724106572,74.47534964601016,-97.41606903076172,2004,YearlyPAR0m,34.84511947631836
-21.865128724106572,74.47534964601016,-97.41606903076172,2019,YearlyPAR0m,33.616668701171875
-21.861859164979077,74.47534964601016,-100.10060119628906,2019,YearlyPAR0m,34.337425231933594
-21.861859164979077,74.47444964114422,-98.2486801147461,2005,YearlyPAR0m,32.245357513427734
-21.861859164979077,74.47444964114422,-98.2486801147461,2019,YearlyPAR0m,34.70659637451172
-21.85858960585158,74.47444964114422,-100.74299621582031,2005,YearlyPAR0m,32.09461975097656
-21.85532004672409,74.47444964114422,-102.50048828125,2005,YearlyPAR0m,30.844383239746094
-21.861859164979077,74.47354963627828,-98.1119613647461,2005,YearlyPAR0m,32.749298095703125
-21.861859164979077,74.47354963627828,-98.1119613647461,2014,YearlyPAR0m,30.021203994750977
-21.861859164979077,74.47354963627828,-98.1119613647461,2019,YearlyPAR0m,35.075767517089844
-21.85858960585158,74.47354963627828,-101.3846435546875,2005,YearlyPAR0m,32.499488830566406
-21.85532004672409,74.47354963627828,-103.40513610839844,2005,YearlyPAR0m,31.18297576904297
-21.861859164979077,74.47264963141235,-96.68147277832031,2005,YearlyPAR0m,33.25324249267578
-21.861859164979077,74.47264963141235,-96.68147277832031,2014,YearlyPAR0m,30.43743324279785
-21.861859164979077,74.47264963141235,-96.68147277832031,2019,YearlyPAR0m,35.444942474365234
-21.85858960585158,74.47264963141235,-103.32300567626953,2005,YearlyPAR0m,32.90435791015625
-21.85532004672409,74.47264963141235,-104.38462829589844,2005,YearlyPAR0m,31.521570205688477
-21.861859164979077,74.47174962654641,-83.67254638671875,2005,YearlyPAR0m,33.75718688964844
-21.861859164979077,74.47174962654641,-83.67254638671875,2014,YearlyPAR0m,30.853662490844727
-21.861859164979077,74.47174962654641,-83.67254638671875,2019,YearlyPAR0m,35.81411361694336
-21.85858960585158,74.47174962654641,-99.38108825683594,2005,YearlyPAR0m,33.30923080444336
-21.85532004672409,74.47174962654641,-105.87349700927734,2005,YearlyPAR0m,31.86016273498535
-21.861859164979077,74.47084962168047,-61.646148681640625,2005,YearlyPAR0m,34.261131286621094
-21.861859164979077,74.47084962168047,-61.646148681640625,2014,YearlyPAR0m,31.269893646240234
-21.861859164979077,74.47084962168047,-61.646148681640625,2019,YearlyPAR0m,36.183284759521484
-21.85858960585158,74.47084962168047,-84.07660675048828,2005,YearlyPAR0m,33.7140998840332
-21.85532004672409,74.47084962168047,-99.53495788574219,2005,YearlyPAR0m,32.19875717163086
-21.047738942232964,74.47084962168047,-13.013402938842773,2021,YearlyPAR0m,31.021907806396484
-21.04446938310547,74.47084962168047,-9.375652313232422,2021,YearlyPAR0m,34.8077392578125
-21.041199823977976,74.47084962168047,-4.5513458251953125,2021,YearlyPAR0m,38.59356689453125
-21.041199823977976,74.47084962168047,-4.5513458251953125,2022,YearlyPAR0m,31.923532485961914
-21.03793026485048,74.47084962168047,-2.633150577545166,2021,YearlyPAR0m,40.04375457763672
-21.03793026485048,74.47084962168047,-2.633150577545166,2022,YearlyPAR0m,33.194908142089844
-21.829163573704133,74.46994961681453,-104.84371948242188,2010,YearlyPAR0m,35.52442932128906
-21.825894014576637,74.46994961681453,-96.22721862792969,2010,YearlyPAR0m,36.52233123779297
-21.822624455449144,74.46994961681453,-82.61857604980469,2010,YearlyPAR0m,37.520233154296875
-21.077164974380413,74.46994961681453,-61.10940933227539,2008,YearlyPAR0m,32.96919631958008
-21.07389541525292,74.46994961681453,-60.03730010986328,2008,YearlyPAR0m,31.100385665893555
-21.07389541525292,74.46994961681453,-60.03730010986328,2012,YearlyPAR0m,31.578571319580078
-21.070625856125424,74.46994961681453,-63.59302520751953,2012,YearlyPAR0m,33.673282623291016
-21.829163573704133,74.4690496119486,-105.56390380859375,2010,YearlyPAR0m,35.63500213623047
-21.825894014576637,74.4690496119486,-105.9952621459961,2010,YearlyPAR0m,36.57814407348633
-21.822624455449144,74.4690496119486,-106.28299713134766,2010,YearlyPAR0m,37.52128982543945
-21.077164974380413,74.4690496119486,-148.96922302246094,2008,YearlyPAR0m,33.0497932434082
-21.077164974380413,74.4690496119486,-148.96922302246094,2012,YearlyPAR0m,30.390682220458984
-21.07389541525292,74.4690496119486,-144.2018280029297,2008,YearlyPAR0m,31.32436752319336
-21.07389541525292,74.4690496119486,-144.2018280029297,2012,YearlyPAR0m,31.82180404663086
-21.070625856125424,74.4690496119486,-144.8565673828125,2012,YearlyPAR0m,33.719913482666016
-21.829163573704133,74.46814960708267,-104.35343933105469,2010,YearlyPAR0m,35.74557113647461
-21.825894014576637,74.46814960708267,-105.34524536132812,2010,YearlyPAR0m,36.63395690917969
-21.822624455449144,74.46814960708267,-107.24905395507812,2010,YearlyPAR0m,37.52234649658203
-21.077164974380413,74.46814960708267,-190.2908477783203,2008,YearlyPAR0m,33.130393981933594
-21.077164974380413,74.46814960708267,-190.2908477783203,2012,YearlyPAR0m,30.85251235961914
-21.07389541525292,74.46814960708267,-185.6973114013672,2008,YearlyPAR0m,31.548351287841797
-21.07389541525292,74.46814960708267,-185.6973114013672,2012,YearlyPAR0m,32.06503677368164
-21.070625856125424,74.46814960708267,-185.61109924316406,2008,YearlyPAR0m,30.349660873413086
-21.070625856125424,74.46814960708267,-185.61109924316406,2012,YearlyPAR0m,33.76654052734375
-21.829163573704133,74.46724960221673,-103.21823120117188,2010,YearlyPAR0m,35.856143951416016
-21.825894014576637,74.46724960221673,-104.4091567993164,2010,YearlyPAR0m,36.68977355957031
-21.822624455449144,74.46724960221673,-106.5323486328125,2010,YearlyPAR0m,37.523399353027344
-21.351807941089945,74.46724960221673,-1.4419622421264648,2004,YearlyPAR0m,36.753780364990234
-21.351807941089945,74.46724960221673,-1.4419622421264648,2011,YearlyPAR0m,34.430419921875
-21.829163573704133,74.4663495973508,-102.05506134033203,2010,YearlyPAR0m,35.96671676635742
